time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
11126.427707825555,33196.7806380837,0.16424792587983256,2132875.4576563695,5366.668103460171,0.0,-2623.02093104922,0.72,-3.7682264583353504e-20,48405.940431718904,6.439054056294138,0.579485111192483,5391.4839288377025,215.28757184951039
11664.948227479865,33285.23151648065,0.1642479258798311,2248789.4710486173,5347.64061326505,0.0,-2612.900673134796,0.7200000000000001,-6.112761749473606e-20,48228.30547215653,6.425280179598736,0.5799856797236304,5372.37508339922,215.20304382561088
11664.948227479865,33285.23151648065,0.1642479258798311,2248789.4710486173,5347.64061326505,0.0,-2612.900673134796,0.7200000000000001,-6.112761749473606e-20,48228.30547215653,6.425280179598736,0.5799856797236304,5372.37508339922,215.20304382561088
12702.172497362128,33455.593451481036,0.16424792587983156,2471918.8146446804,5311.170085701969,0.0,-2593.4744525282495,0.72,-3.0636610997149886e-20,47888.1008856812,6.397918232996899,0.5809859250812666,5335.748682116323,215.04014594527843
14133.330289331985,33690.65815041884,0.16424792587983178,2779514.234516941,5261.233604426158,0.0,-2566.812703976006,0.7199999999999999,3.0662213615267983e-21,47422.84452860801,6.358335655379416,0.5824462292976459,5285.598896880547,214.81518167649784
14586.286837258518,33765.05532392946,0.1642479258798356,2876800.039672605,5245.522342225853,0.0,-2558.408706567406,0.7199999999999999,8.346414737822596e-20,47276.592402009104,6.345359235121086,0.5829282855034172,5269.820550953953,214.74393321216584
14586.286837258518,33765.05532392946,0.1642479258798356,2876800.039672605,5245.522342225853,0.0,-2558.408706567406,0.7199999999999999,8.346414737822596e-20,47276.592402009104,6.345359235121086,0.5829282855034172,5269.820550953953,214.74393321216584
15094.161428549987,33848.47267215616,0.16424792587983125,2985842.7320076684,5227.959800684814,0.0,-2549.005390293622,0.72,-2.0213690141116787e-20,47113.17793290694,6.330549704482285,0.5834803964724637,5252.183035320672,214.66401881514506
15794.924705862037,33963.57158698741,0.16424792587983086,3136232.74071775,5203.820326766863,0.0,-2536.0647287775137,0.7199999999999999,1.0997947576699471e-20,46888.68588388368,6.30966069021627,0.584262647272012,5227.940533641091,214.55370543704703
16016.713887171009,34000.0,0.16424792587983325,3183814.557167134,5196.202834926306,0.0,-2531.9772570536707,0.72,3.6470365811743397e-20,46817.87276049455,6.302938670574876,0.5845152311500904,5220.290535459348,214.5187800652524
16016.713887171009,34000.0,-16.55904494731257,3183814.557167134,5196.202834926306,0.0,-1371.2582155218865,0.72,-0.00017794794570246314,46817.87276049455,6.302938670574876,0.16879553488471777,2209.72166449222,214.5187800652524
16101.093184844443,32602.759417202917,-16.559044947312564,3201777.3314878065,5215.671074853112,0.0,-1376.5196815268664,0.7049848773191956,-0.00017794794570246281,46803.26389798416,7.306026537728649,0.14704235986063077,2190.283808507255,211.35290812525812
16217.51939357555,30674.85259377933,-16.55904494731258,3226118.084292093,5242.635335039585,0.0,-1379.6889347947065,0.684267072649569,-0.0001779479457024634,46783.04205960313,8.673346098785743,0.12027789388341362,2160.5553568670316,206.8806790554273
16254.367890569323,30064.676675818537,-16.559044947312596,3233712.5452557397,5249.90930092371,0.0,-1379.2115340129867,0.6777099583073037,-0.00017794794570246352,46776.63617658766,9.09867325129679,0.11240388534211815,2149.115620411609,205.44035420521385
16254.367890569323,30064.676675818537,-16.559044947312596,3233712.5452557397,5249.90930092371,0.0,-1379.2115340129867,0.6777099583073037,-0.00017794794570246352,46776.63617658766,9.09867325129679,0.11240388534211815,2149.115620411609,205.44035420521385
16426.694399757256,27211.11426456206,-16.55904494731258,3268514.2755257622,5278.4620223005695,0.0,-1341.816579306826,0.6470448100072342,-0.00017794794570246338,46746.99421540611,11.449628287079307,0.08444799550959385,2084.793461208381,198.54796476942107
16664.46981009862,23273.780557353733,-16.559044947312586,3314537.799722115,5289.950889366208,0.0,-1198.1873075282344,0.6047331641984284,-0.00017794794570246355,46708.67954031593,14.73473571212348,0.06653173368830748,1951.6850708660738,188.62062791374956
16739.724914500348,22027.627901050808,-16.559044947312586,3328605.6249784906,5286.586971356736,0.0,-1147.2804370870297,0.5913416729665163,-0.00017794794570246368,46697.63082516905,15.865544935307602,0.061197554007337264,1897.9934683322012,185.3797590457909
16739.724914500348,22027.627901050808,-16.559044947312586,3328605.6249784906,5286.586971356736,0.0,-1147.2804370870297,0.5913416729665163,-0.00017794794570246368,46697.63082516905,15.865544935307602,0.061197554007337264,1897.9934683322012,185.3797590457909
16944.60408382224,18635.024527481582,-16.559044947312596,3365649.392808034,5262.659932710657,0.0,-998.4901893569373,0.554883845668459,-0.0001779479457024638,46670.12237852597,19.0671455464588,0.04781830217614547,1724.156637852412,176.32034565941902
17227.295521056556,13953.924312098105,-16.559044947312586,3413642.0829263343,5229.023595332902,0.0,-936.2012097312817,0.5045794851449349,-0.00017794794570246384,46636.15918635881,23.126469940345082,0.039900589817253,1446.8949487190775,163.26330289389372
17316.766394398765,12472.372098949196,-16.559044947312596,3428051.914664551,5210.411352680595,0.0,-1073.9238987153672,0.48865832703348394,-0.000177947945702464,46625.537247686305,24.137258858381802,0.04929138599763385,1340.5289424780885,158.998851738275
17316.766394398765,12472.372098949196,-16.559044947312596,3428051.914664551,5210.411352680595,0.0,-1073.9238987153672,0.48865832703348394,-0.000177947945702464,46625.537247686305,24.137258858381802,0.04929138599763385,1340.5289424780885,158.998851738275
17489.092903586698,9618.809687692725,-16.5590449473126,3454717.8869708814,5159.460711164794,0.0,-1195.1955537141894,0.45799317873341433,-0.00017794794570246387,46600.61652428717,26.130695126589302,0.0872976985526242,1103.5275902206167,150.60981861944137
17726.868313928062,5681.475980484389,-16.559044947312586,3489096.3007781613,5055.866100195388,0.0,-1102.7571119174845,0.4156815329246083,-0.00017794794570246368,46565.44207551339,27.899966500018774,0.04934099010037146,697.7371169151461,138.66141565826337
17802.12341832979,4435.323324181462,-16.55904494731258,3499378.85429231,5015.289212498014,0.0,-1068.2140456323223,0.4022900416926962,-0.00017794794570246344,46555.398135325755,28.371588507172603,0.03743600581035902,548.0623846530544,134.79094549067395
17802.12341832979,4435.323324181462,-16.55904494731258,3499378.85429231,5015.289212498014,0.0,-1068.2140456323223,0.4022900416926962,-0.00017794794570246344,46555.398135325755,28.371588507172603,0.03743600581035902,548.0623846530544,134.79094549067395
17886.502716003226,3038.0827413843745,-16.559044947312593,3510559.478433729,4965.657752101573,0.0,-1030.6136056341054,0.38727491901189176,-0.00017794794570246374,46544.239268444006,28.909471894847364,0.024082040902407443,367.07372016130813,130.40117072492166
18002.92892473433,1110.1759179607957,-16.559044947312593,3525373.27955907,4890.639052209521,0.0,-975.2014663789801,0.36655711434226523,-0.00017794794570246376,46529.522155242244,29.563621772061637,0.005770362159792328,92.97928310195847,124.257649356042
18039.777421728104,500.0,-16.55904494731258,3529911.9999999995,4865.47715823846,0.0,-956.9347450232439,0.36,-0.00017794794570246347,46525.0369922153,29.7393638080956,-4.3588292220178783e-10,-7.14630955092016e-06,122.29253366343002
